CustomerID,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,R_quartile,F_quartile,M_quartile,RFM_Score,Segment,ARPU,TenureDays,TransPerDay,EstAnnualFreq,CLV_Annual
13439,255,1,283.71,0.890988707075363,0.3440884996542982,0.2258584927402627,1,2,1,4,Others,283.71,1,1.0,365.0,103554.15
13441,92,1,296.64,0.6699700391795345,0.3440884996542982,0.2357686102788661,2,2,1,5,Need Attention,296.64,1,1.0,365.0,108273.59999999999
13447,23,3,1129.14,0.314819082737958,0.6536068218483522,0.6529154182991472,3,3,3,9,Loyal,376.38000000000005,13,0.23076923076923078,84.23076923076924,31702.77692307693
13448,17,6,3539.37,0.2459091956672044,0.8384420373357917,0.8944457248213874,4,4,4,12,Champions,589.895,358,0.01675977653631285,6.11731843575419,3608.5755586592177
13449,24,1,291.88,0.3263424752247061,0.3440884996542982,0.2327725282323116,3,2,1,6,Need Attention,291.88,1,1.0,365.0,106536.2
13450,27,6,2043.72,0.3521548743950219,0.8384420373357917,0.7971882922332335,3,4,4,11,Loyal,340.62,192,0.03125,11.40625,3885.196875
13451,26,5,2976.15,0.3482369209495275,0.7988015671813782,0.8702466005992164,3,4,4,11,Loyal,595.23,309,0.016181229773462782,5.906148867313916,3515.516990291262
13452,259,2,590.0,0.8937543212721826,0.5365291541829915,0.4521779211799954,1,3,2,6,Others,295.0,12,0.16666666666666666,60.83333333333333,17945.833333333332
13453,166,2,356.98,0.7824383498501959,0.5365291541829915,0.3051394330490896,1,3,2,6,Others,178.49,124,0.016129032258064516,5.887096774193548,1050.7879032258065
13455,25,2,1058.34,0.3376353998617193,0.5365291541829915,0.6335561189214105,3,3,3,9,Loyal,529.17,342,0.005847953216374269,2.134502923976608,1129.5149122807015
13456,18,6,1766.72,0.2595067988015672,0.8384420373357917,0.7628485826227241,3,4,4,11,Loyal,294.4533333333333,190,0.031578947368421054,11.526315789473685,3393.962105263158
13458,7,14,9646.57,0.1168471998156257,0.9559806407006224,0.9746485365291542,4,4,4,12,Champions,689.0407142857142,353,0.039660056657223795,14.475920679886686,9974.498725212465
13460,29,2,183.44,0.3705923023738188,0.5365291541829915,0.1320580778981332,3,3,1,7,Others,91.72,21,0.09523809523809523,34.76190476190476,3188.3619047619045
13461,39,3,1445.0,0.4424982714911269,0.6536068218483522,0.7158331412767919,3,3,3,9,Loyal,481.6666666666667,125,0.024,8.76,4219.4
13462,253,1,151.5,0.8879926250288085,0.3440884996542982,0.0924176077437197,1,2,1,4,Others,151.5,1,1.0,365.0,55297.5
13464,58,1,674.68,0.5383728969808712,0.3440884996542982,0.5003457017746025,2,2,3,7,Others,674.68,1,1.0,365.0,246258.19999999998
13466,184,1,307.9,0.805946070523162,0.3440884996542982,0.2519013597603134,1,2,2,5,Others,307.9,1,1.0,365.0,112383.49999999999
13467,11,2,1083.71,0.1836828762387647,0.5365291541829915,0.6418529615118691,4,3,3,10,Loyal,541.855,26,0.07692307692307693,28.07692307692308,15213.621153846156
13468,2,37,5704.97,0.0414842129522931,0.9935469002074212,0.9483752016593684,4,4,4,12,Champions,154.1883783783784,372,0.09946236559139784,36.303763440860216,5597.6184139784955
13470,99,2,165.0,0.684950449412307,0.5365291541829915,0.1108550357225167,2,3,1,6,Others,82.5,16,0.125,45.625,3764.0625
13471,1,4,2531.58,0.0216639778750864,0.7430283475455174,0.8400553122839364,4,3,4,11,Loyal,632.895,47,0.0851063829787234,31.06382978723404,19660.142553191487
13473,61,2,422.64,0.5584235999078129,0.5365291541829915,0.3590689098870707,2,3,2,7,Others,211.32,273,0.007326007326007326,2.673992673992674,565.0681318681318
13474,236,1,229.59,0.8679419221018668,0.3440884996542982,0.181839133440885,1,2,1,4,Others,229.59,1,1.0,365.0,83800.35
13475,191,4,1431.78,0.8174694630099101,0.7430283475455174,0.7139893984789122,1,3,3,7,Loyal,357.945,108,0.037037037037037035,13.518518518518517,4838.886111111111
13476,179,2,1238.47,0.8006453099792579,0.5365291541829915,0.6741184604747638,1,3,3,7,Loyal,619.235,103,0.019417475728155338,7.0873786407766985,4388.752912621359
13477,38,6,1454.58,0.4358147038488131,0.8384420373357917,0.7174464162249367,3,4,3,10,Loyal,242.42999999999998,254,0.023622047244094488,8.622047244094489,2090.242913385827
13479,201,2,300.95,0.830145194745333,0.5365291541829915,0.2406084351233003,1,3,1,5,Others,150.475,34,0.058823529411764705,21.470588235294116,3230.786764705882
13481,46,5,1804.56,0.4823692094952754,0.7988015671813782,0.769993085964508,3,4,4,11,Loyal,360.912,212,0.02358490566037736,8.608490566037737,3106.9075471698116
13482,232,1,184.64,0.8619497580087577,0.3440884996542982,0.1336713528462779,1,2,1,4,Others,184.64,1,1.0,365.0,67393.59999999999
13483,66,1,140.34,0.5823922562802489,0.3440884996542982,0.0822770223553814,2,2,1,5,Need Attention,140.34,1,1.0,365.0,51224.1
13484,241,1,313.8,0.8748559575939157,0.3440884996542982,0.260659138050242,1,2,2,5,Others,313.8,1,1.0,365.0,114537.0
13485,233,1,454.24,0.8631020972574326,0.3440884996542982,0.3788891449642775,1,2,2,5,Others,454.24,1,1.0,365.0,165797.6
13486,78,3,1122.41,0.6319428439732657,0.6536068218483522,0.6513021433510026,2,3,3,8,Loyal,374.1366666666667,77,0.03896103896103896,14.220779220779221,5320.514935064935
13487,58,3,575.4,0.5383728969808712,0.6536068218483522,0.4445724821387416,2,3,2,7,Others,191.79999999999998,296,0.010135135135135136,3.6993243243243246,709.5304054054054
13488,17,13,8968.31,0.2459091956672044,0.951371283705923,0.9725743258815396,4,4,4,12,Champions,689.87,351,0.037037037037037035,13.518518518518517,9326.02037037037
13489,105,4,449.52,0.6914035492048859,0.7430283475455174,0.3758930629177229,2,3,2,7,Others,112.38,190,0.021052631578947368,7.684210526315789,863.5515789473684
13491,52,10,1215.82,0.5120995621110855,0.9221018667895828,0.6699700391795345,2,4,3,9,Loyal,121.582,321,0.03115264797507788,11.370716510903426,1382.4744548286603
13492,136,3,1269.84,0.7430283475455174,0.6536068218483522,0.6819543673657524,2,3,3,8,Loyal,423.28,79,0.0379746835443038,13.860759493670887,5866.982278481013
13493,275,2,618.63,0.915187831297534,0.5365291541829915,0.4701544134593224,1,3,2,6,Others,309.315,12,0.16666666666666666,60.83333333333333,18816.6625
13494,312,1,316.26000000000005,0.951601751555658,0.3440884996542982,0.2631942843973265,1,2,2,5,Others,316.26000000000005,1,1.0,365.0,115434.90000000002
13495,8,5,2044.87,0.1343627563954828,0.7988015671813782,0.7978796957824383,4,4,4,12,Champions,408.974,361,0.013850415512465374,5.055401662049861,2067.5278393351796
13496,11,2,653.33,0.1836828762387647,0.5365291541829915,0.4881309057386495,4,3,2,9,Others,326.665,350,0.005714285714285714,2.085714285714286,681.3298571428572
13497,283,2,348.05,0.9250979488361374,0.5365291541829915,0.2947683798110164,1,3,2,6,Others,174.025,86,0.023255813953488372,8.488372093023255,1477.188953488372
13499,18,5,1159.11,0.2595067988015672,0.7988015671813782,0.6595989859414612,3,4,3,10,Loyal,231.82199999999997,253,0.019762845849802372,7.213438735177866,1672.2337944664032
13500,23,3,1166.77,0.314819082737958,0.6536068218483522,0.6614427287393408,3,3,3,9,Loyal,388.92333333333335,100,0.03,10.95,4258.7105
13501,288,1,1340.32,0.9301682415303064,0.3440884996542982,0.696473841899055,1,2,3,6,Others,1340.32,1,1.0,365.0,489216.8
13502,17,3,292.0,0.2459091956672044,0.6536068218483522,0.2330029960820465,4,3,1,8,Others,97.33333333333333,308,0.00974025974025974,3.5551948051948052,346.038961038961
13503,71,1,216.85,0.599446877160636,0.3440884996542982,0.1684719981562572,2,2,1,5,Need Attention,216.85,1,1.0,365.0,79150.25
13504,64,1,295.93,0.5708688637935008,0.3440884996542982,0.2350772067296612,2,2,1,5,Need Attention,295.93,1,1.0,365.0,108014.45
13505,73,4,4393.63,0.6100483982484444,0.7430283475455174,0.9244065452869324,2,3,4,9,Loyal,1098.4075,160,0.025,9.125,10022.9684375
13506,316,2,458.52,0.9543673657524776,0.5365291541829915,0.3814242913113621,1,3,2,6,Others,229.26,54,0.037037037037037035,13.518518518518517,3099.255555555555
13507,3,4,2479.16,0.0619958515787047,0.7430283475455174,0.8361373588384421,4,3,4,11,Loyal,619.79,143,0.027972027972027972,10.20979020979021,6327.925874125874
13508,244,1,110.97,0.8780825074902051,0.3440884996542982,0.048398248444342,1,2,1,4,Others,110.97,1,1.0,365.0,40504.05
13509,9,7,979.72,0.1498041023277252,0.8713989398478912,0.6100483982484444,4,4,3,11,Loyal,139.96,276,0.025362318840579712,9.257246376811596,1295.644202898551
13510,1,4,1791.56,0.0216639778750864,0.7430283475455174,0.7672274717676885,4,3,4,11,Loyal,447.89,183,0.02185792349726776,7.978142076502732,3573.3300546448086
13512,261,1,251.21,0.896980871168472,0.3440884996542982,0.2007374971191518,1,2,1,4,Others,251.21,1,1.0,365.0,91691.65000000001
13513,127,1,205.1,0.7285088730122148,0.3440884996542982,0.1551048628716294,2,2,1,5,Need Attention,205.1,1,1.0,365.0,74861.5
13514,74,1,152.20000000000002,0.6165014980410233,0.3440884996542982,0.0938004148421295,2,2,1,5,Need Attention,152.20000000000002,1,1.0,365.0,55553.00000000001
13515,73,4,891.12,0.6100483982484444,0.7430283475455174,0.5846969347775985,2,3,3,8,Loyal,222.78,176,0.022727272727272728,8.295454545454545,1848.0613636363635
13516,21,3,1389.41,0.2867020050702927,0.6536068218483522,0.7066144272873934,3,3,3,9,Loyal,463.1366666666667,218,0.013761467889908258,5.022935779816514,2326.305733944954
13517,60,3,2128.42,0.5524314358147039,0.6536068218483522,0.8084812168702467,2,3,4,9,Loyal,709.4733333333334,121,0.024793388429752067,9.049586776859504,6420.440495867769
13518,86,1,659.4399999999999,0.6552200967964968,0.3440884996542982,0.4927402627333487,2,2,2,6,Need Attention,659.4399999999999,1,1.0,365.0,240695.59999999998
13519,78,1,122.75,0.6319428439732657,0.3440884996542982,0.0643005300760544,2,2,1,5,Need Attention,122.75,1,1.0,365.0,44803.75
13520,59,6,3624.35,0.545056464623185,0.8384420373357917,0.8976722747176769,2,4,4,10,Loyal,604.0583333333333,313,0.019169329073482427,6.996805111821086,4226.478434504792
13521,1,3,1093.65,0.0216639778750864,0.6536068218483522,0.6430053007605439,4,3,3,10,Loyal,364.55,9,0.3333333333333333,121.66666666666666,44353.58333333333
13522,30,1,125.8,0.3800414842129523,0.3440884996542982,0.0670661442728739,3,2,1,6,Need Attention,125.8,1,1.0,365.0,45917.0
13523,33,5,3964.88,0.4086194975800876,0.7988015671813782,0.9117308135515096,3,4,4,11,Loyal,792.976,334,0.014970059880239521,5.4640718562874255,4332.877844311378
13524,41,5,680.1800000000001,0.45425213182761,0.7988015671813782,0.5040331873703618,3,4,3,10,Loyal,136.036,180,0.027777777777777776,10.138888888888888,1379.2538888888887
13525,15,2,628.78,0.2171007144503342,0.5365291541829915,0.4763770454021664,4,3,2,9,Others,314.39,234,0.008547008547008548,3.11965811965812,980.7893162393163
13527,34,7,2287.51,0.412076515326112,0.8713989398478912,0.8213874164554045,3,4,4,11,Loyal,326.7871428571429,294,0.023809523809523808,8.69047619047619,2839.9358843537416
13529,79,2,307.76,0.63632173311823,0.5365291541829915,0.2512099562111085,2,3,2,7,Others,153.88,126,0.015873015873015872,5.7936507936507935,891.5269841269841
13531,205,2,483.8,0.8340631481908274,0.5365291541829915,0.3959437658446647,1,3,2,6,Others,241.9,162,0.012345679012345678,4.506172839506172,1090.0432098765432
13532,34,1,210.31,0.412076515326112,0.3440884996542982,0.1606360912652684,3,2,1,6,Need Attention,210.31,1,1.0,365.0,76763.15
13533,183,3,270.79,0.8041023277252823,0.6536068218483522,0.2157179073519244,1,3,1,5,Others,90.26333333333334,85,0.03529411764705882,12.882352941176471,1162.804117647059
13534,2,25,5870.08,0.0414842129522931,0.9852500576169624,0.9499884766075132,4,4,4,12,Champions,234.8032,356,0.0702247191011236,25.632022471910116,6018.480898876405
13536,1,7,3448.29,0.0216639778750864,0.8713989398478912,0.891219174925098,4,4,4,12,Champions,492.61285714285714,75,0.09333333333333334,34.06666666666667,16781.678
13538,43,7,1280.85,0.4634708458170085,0.8713989398478912,0.6835676423138972,3,4,3,10,Loyal,182.97857142857143,273,0.02564102564102564,9.35897435897436,1712.4917582417584
13539,86,3,631.34,0.6552200967964968,0.6536068218483522,0.4770684489513713,2,3,2,7,Others,210.4466666666667,224,0.013392857142857142,4.888392857142857,1028.7459821428572
13544,40,2,291.41,0.4498732426826458,0.5365291541829915,0.2325420603825766,3,3,1,7,Others,145.705,201,0.009950248756218905,3.6318407960199006,529.1773631840797
13546,12,3,626.99,0.1961281401244526,0.6536068218483522,0.4754551740032265,4,3,2,9,Others,208.99666666666667,189,0.015873015873015872,5.7936507936507935,1210.8537037037038
13548,96,2,682.41,0.6808020281170777,0.5365291541829915,0.5047245909195667,2,3,3,8,Loyal,341.205,148,0.013513513513513514,4.9324324324324325,1682.970608108108
13549,26,7,918.2,0.3482369209495275,0.8713989398478912,0.5929937773680571,3,4,3,10,Loyal,131.17142857142858,217,0.03225806451612903,11.774193548387096,1544.4377880184331
13551,319,1,91.8,0.9580548513482368,0.3440884996542982,0.03019128831528,1,2,1,4,Others,91.8,1,1.0,365.0,33507.0
13552,66,12,3740.07,0.5823922562802489,0.944457248213874,0.9045863102097258,2,4,4,10,Loyal,311.6725,250,0.048,17.52,5460.5022
13555,74,4,4149.28,0.6165014980410233,0.7430283475455174,0.9186448490435584,2,3,4,9,Loyal,1037.32,129,0.031007751937984496,11.317829457364342,11740.210852713179
13557,28,2,584.06,0.357686102788661,0.5365291541829915,0.448490435584236,3,3,2,8,Others,292.03,253,0.007905138339920948,2.885375494071146,842.6162055335967
13558,6,4,605.06,0.1071675501267573,0.7430283475455174,0.4616271030191288,4,3,2,9,Others,151.265,63,0.06349206349206349,23.174603174603174,3505.5063492063487
13560,7,1,174.37,0.1168471998156257,0.3440884996542982,0.1223784282092648,4,2,1,7,Others,174.37,1,1.0,365.0,63645.05
13561,216,1,141.86,0.8469693477759852,0.3440884996542982,0.0829684259045863,1,2,1,4,Others,141.86,1,1.0,365.0,51778.9
13562,82,3,1799.33,0.6464623185065683,0.6536068218483522,0.7690712145655682,2,3,4,9,Loyal,599.7766666666666,164,0.018292682926829267,6.676829268292683,4004.6064024390244
13563,84,2,777.53,0.648536529154183,0.5365291541829915,0.54528693247292,2,3,3,8,Loyal,388.765,56,0.03571428571428571,13.035714285714285,5067.829464285714
13564,144,3,1749.02,0.7529384650841208,0.6536068218483522,0.7610048398248445,1,3,4,8,Loyal,583.0066666666667,224,0.013392857142857142,4.888392857142857,2849.965625
13565,19,2,240.22,0.2740262733348698,0.5365291541829915,0.1908273795805485,3,3,1,7,Others,120.11,316,0.006329113924050633,2.310126582278481,277.46930379746834
13566,41,2,874.71,0.45425213182761,0.5365291541829915,0.5798571099331643,3,3,3,9,Loyal,437.355,42,0.047619047619047616,17.38095238095238,7601.646428571428
13568,173,1,192.85,0.7918875316893293,0.3440884996542982,0.1410463240377967,1,2,1,4,Others,192.85,1,1.0,365.0,70390.25
13569,17,2,373.75,0.2459091956672044,0.5365291541829915,0.3185065683337174,4,3,2,9,Others,186.875,351,0.005698005698005698,2.07977207977208,388.6574074074074
13570,243,1,239.49,0.8778520396404702,0.3440884996542982,0.1899055081816086,1,2,1,4,Others,239.49,1,1.0,365.0,87413.85
13571,13,12,2092.32,0.2002765614196819,0.944457248213874,0.8034109241760774,4,4,4,12,Champions,174.36,241,0.04979253112033195,18.17427385892116,3168.866390041494
13572,206,1,1384.25,0.8354459552892372,0.3440884996542982,0.7040792809403088,1,2,3,6,Others,1384.25,1,1.0,365.0,505251.25
13573,50,2,294.4,0.4975800875777829,0.5365291541829915,0.2346162710301912,3,3,1,7,Others,147.2,203,0.009852216748768473,3.5960591133004924,529.3399014778324
13575,23,5,732.0699999999999,0.314819082737958,0.7988015671813782,0.5286932472920027,3,4,3,10,Loyal,146.414,153,0.032679738562091505,11.928104575163399,1746.4415032679738
13576,10,18,6717.34,0.1666282553583775,0.9723438580318046,0.9587462548974418,4,4,4,12,Champions,373.18555555555554,363,0.049586776859504134,18.09917355371901,6754.350137741047
13577,25,4,1687.6,0.3376353998617193,0.7430283475455174,0.7517861258354459,3,3,4,10,Loyal,421.9,217,0.018433179723502304,6.728110599078341,2838.5898617511516
13579,15,2,467.04,0.2171007144503342,0.5365291541829915,0.3867250518552662,4,3,2,9,Others,233.52,355,0.005633802816901409,2.056338028169014,480.1960563380282
13581,309,1,118.0,0.946300991011754,0.3440884996542982,0.0587693016824153,1,2,1,4,Others,118.0,1,1.0,365.0,43070.0
13583,156,1,781.03,0.7679188753168933,0.3440884996542982,0.5478220788200046,1,2,3,6,Others,781.03,1,1.0,365.0,285075.95
13584,307,1,142.4,0.944457248213874,0.3440884996542982,0.0834293616040562,1,2,1,4,Others,142.4,1,1.0,365.0,51976.0
13587,64,1,712.4,0.5708688637935008,0.3440884996542982,0.5206268725512792,2,2,3,7,Others,712.4,1,1.0,365.0,260026.0
13588,16,9,2478.95,0.2313897211339018,0.9096566029038948,0.8359068909887071,4,4,4,12,Champions,275.43888888888887,240,0.0375,13.6875,3770.0697916666663
13589,15,2,379.65,0.2171007144503342,0.5365291541829915,0.3228854574786817,4,3,2,9,Others,189.825,165,0.012121212121212121,4.424242424242424,839.8318181818181
13590,11,6,1981.92,0.1836828762387647,0.8384420373357917,0.7902742567411846,4,4,4,12,Champions,330.32,292,0.02054794520547945,7.5,2477.4
13591,65,3,1117.13,0.5768610278866099,0.6536068218483522,0.6487669970039179,2,3,3,8,Loyal,372.3766666666667,203,0.014778325123152709,5.394088669950738,2008.6327586206899
13592,36,4,247.96,0.42406084351233,0.7430283475455174,0.1975109472228624,3,3,1,7,Others,61.99,229,0.017467248908296942,6.375545851528384,395.2200873362445
13593,108,5,2037.08,0.7001613274948145,0.7988015671813782,0.7964968886840286,2,4,4,10,Loyal,407.416,228,0.021929824561403508,8.00438596491228,3261.114912280702
13594,53,1,396.97,0.5183221940539294,0.3440884996542982,0.339479142659599,2,2,2,6,Need Attention,396.97,1,1.0,365.0,144894.05000000002
13596,6,2,697.04,0.1071675501267573,0.5365291541829915,0.5118690942613505,4,3,3,10,Loyal,348.52,8,0.25,91.25,31802.449999999997
13598,47,1,180.17,0.4869785664899747,0.3440884996542982,0.1290619958515787,3,2,1,6,Need Attention,180.17,1,1.0,365.0,65762.04999999999
13599,1,21,5153.67,0.0216639778750864,0.9804102327725284,0.93961742336944,4,4,4,12,Champions,245.41285714285715,366,0.05737704918032787,20.942622950819672,5139.58893442623
13600,312,1,219.52,0.951601751555658,0.3440884996542982,0.1719290159022816,1,2,1,4,Others,219.52,1,1.0,365.0,80124.8
13601,45,2,693.32,0.4763770454021664,0.5365291541829915,0.5097948836137359,3,3,3,9,Loyal,346.66,167,0.011976047904191617,4.371257485029941,1515.3401197604794
13602,65,1,428.89,0.5768610278866099,0.3440884996542982,0.3641392025812399,2,2,2,6,Need Attention,428.89,1,1.0,365.0,156544.85
13603,26,1,164.34,0.3482369209495275,0.3440884996542982,0.1099331643235768,3,2,1,6,Need Attention,164.34,1,1.0,365.0,59984.1
13606,29,3,280.54,0.3705923023738188,0.6536068218483522,0.2226319428439732,3,3,1,7,Others,93.51333333333334,283,0.01060070671378092,3.8692579505300357,361.8272084805654
13607,40,1,678.01,0.4498732426826458,0.3440884996542982,0.5024199124222171,3,2,3,8,Others,678.01,1,1.0,365.0,247473.65
13610,12,7,1131.88,0.1961281401244526,0.8713989398478912,0.6533763539986172,4,4,3,11,Loyal,161.69714285714286,274,0.025547445255474453,9.324817518248175,1507.7963503649635
13611,89,3,1171.8,0.6639778750864255,0.6536068218483522,0.6621341322885458,2,3,3,8,Loyal,390.59999999999997,271,0.01107011070110701,4.040590405904059,1578.2546125461251
13614,24,4,1610.46,0.3263424752247061,0.7430283475455174,0.7418760082968426,3,3,3,9,Loyal,402.615,307,0.013029315960912053,4.755700325732899,1914.7162866449514
13615,319,1,417.69,0.9580548513482368,0.3440884996542982,0.3563032956902512,1,2,2,5,Others,417.69,1,1.0,365.0,152456.85
13617,40,3,544.18,0.4498732426826458,0.6536068218483522,0.4293616040562341,3,3,2,8,Others,181.39333333333332,141,0.02127659574468085,7.76595744680851,1408.6929078014182
13618,174,1,177.34,0.7939617423369439,0.3440884996542982,0.1253745102558193,1,2,1,4,Others,177.34,1,1.0,365.0,64729.1
13621,117,1,213.85,0.7160636091265269,0.3440884996542982,0.163632173311823,2,2,1,5,Need Attention,213.85,1,1.0,365.0,78055.25
13623,31,5,747.78,0.3906430053007605,0.7988015671813782,0.5346854113851118,3,4,3,10,Loyal,149.55599999999998,267,0.018726591760299626,6.835205992509364,1022.2460674157303
13626,253,1,257.23,0.8879926250288085,0.3440884996542982,0.2067296612122608,1,2,1,4,Others,257.23,1,1.0,365.0,93888.95000000001
13627,59,5,1638.47,0.545056464623185,0.7988015671813782,0.7464853652915419,2,4,3,9,Loyal,327.694,299,0.016722408026755852,6.103678929765886,2000.1389632107023
13629,23,11,7792.36,0.314819082737958,0.9340861949758008,0.9665821617884304,3,4,4,11,Loyal,708.3963636363636,316,0.03481012658227848,12.705696202531644,9000.66898734177
13630,5,7,2031.78,0.1020972574325881,0.8713989398478912,0.7958054851348237,4,4,4,12,Champions,290.2542857142857,281,0.02491103202846975,9.092526690391459,2639.144839857651
13631,100,11,3070.42,0.6867941922101867,0.9340861949758008,0.8746254897441806,2,4,4,10,Loyal,279.1290909090909,168,0.06547619047619048,23.898809523809526,6670.8529761904765
13632,25,5,2121.27,0.3376353998617193,0.7988015671813782,0.8073288776215718,3,4,4,11,Loyal,424.254,219,0.0228310502283105,8.333333333333332,3535.45
13634,33,5,1575.16,0.4086194975800876,0.7988015671813782,0.7363447799032035,3,4,3,10,Loyal,315.03200000000004,294,0.017006802721088437,6.20748299319728,1955.5557823129257
13635,68,1,1071.03,0.5890758239225629,0.3440884996542982,0.6383959437658446,2,2,3,7,Others,1071.03,1,1.0,365.0,390925.95
13636,37,5,949.12,0.430283475455174,0.7988015671813782,0.6022124913574556,3,4,3,10,Loyal,189.824,249,0.020080321285140562,7.329317269076305,1391.2803212851406
13637,52,3,810.5,0.5120995621110855,0.6536068218483522,0.5581931320580779,2,3,3,8,Loyal,270.1666666666667,175,0.017142857142857144,6.257142857142857,1690.4714285714288
13638,16,1,122.64,0.2313897211339018,0.3440884996542982,0.0636091265268495,4,2,1,7,Others,122.64,1,1.0,365.0,44763.6
13639,74,1,1033.34,0.6165014980410233,0.3440884996542982,0.6261811477298916,2,2,3,7,Others,1033.34,1,1.0,365.0,377169.1
13642,216,1,354.8,0.8469693477759852,0.3440884996542982,0.3032956902512099,1,2,2,5,Others,354.8,1,1.0,365.0,129502.0
13643,31,3,519.44,0.3906430053007605,0.6536068218483522,0.4164554044710762,3,3,2,8,Others,173.14666666666668,155,0.01935483870967742,7.064516129032258,1223.1974193548388
13644,16,4,2624.26,0.2313897211339018,0.7430283475455174,0.847891219174925,4,3,4,11,Loyal,656.065,90,0.044444444444444446,16.22222222222222,10642.832222222223
13645,120,1,252.1,0.7195206268725512,0.3440884996542982,0.2023507720672966,2,2,1,5,Need Attention,252.1,1,1.0,365.0,92016.5
13647,10,4,1678.12,0.1666282553583775,0.7430283475455174,0.751325190135976,4,3,4,11,Loyal,419.53,226,0.017699115044247787,6.460176991150442,2710.238053097345
13649,257,2,346.6,0.8932933855727127,0.5365291541829915,0.2940769762618114,1,3,2,6,Others,173.3,110,0.01818181818181818,6.636363636363636,1150.081818181818
13650,17,6,1836.34,0.2459091956672044,0.8384420373357917,0.7732196358607974,4,4,4,12,Champions,306.0566666666667,251,0.02390438247011952,8.725099601593625,2670.374900398406
13651,35,2,94.2,0.4157640009218714,0.5365291541829915,0.0322654989628946,3,3,1,7,Others,47.1,5,0.4,146.0,6876.6
13652,46,3,1095.08,0.4823692094952754,0.6536068218483522,0.6436967043097488,3,3,3,9,Loyal,365.02666666666664,323,0.009287925696594427,3.390092879256966,1237.4743034055728
13654,43,6,2707.33,0.4634708458170085,0.8384420373357917,0.8536529154182991,3,4,4,11,Loyal,451.22166666666664,231,0.025974025974025976,9.480519480519481,4277.815800865801
13655,114,2,932.97,0.7105323807328877,0.5365291541829915,0.5973726665130215,2,3,3,8,Loyal,466.485,128,0.015625,5.703125,2660.422265625
13656,165,2,379.65,0.7808250749020512,0.5365291541829915,0.3228854574786817,1,3,2,6,Others,189.825,173,0.011560693641618497,4.219653179190751,800.9956647398843
13657,11,2,382.14,0.1836828762387647,0.5365291541829915,0.3261120073749712,4,3,2,9,Others,191.07,191,0.010471204188481676,3.821989528795812,730.2675392670158
13658,10,5,2639.17,0.1666282553583775,0.7988015671813782,0.8499654298225398,4,4,4,12,Champions,527.8340000000001,195,0.02564102564102564,9.35897435897436,4939.984871794873
13659,206,2,1573.2,0.8354459552892372,0.5365291541829915,0.7361143120534686,1,3,3,7,Loyal,786.6,116,0.017241379310344827,6.293103448275862,4950.1551724137935
13662,86,3,897.76,0.6552200967964968,0.6536068218483522,0.5865406775754782,2,3,3,8,Loyal,299.25333333333333,174,0.017241379310344827,6.293103448275862,1883.232183908046
13663,179,1,189.47,0.8006453099792579,0.3440884996542982,0.1375893062917723,1,2,1,4,Others,189.47,1,1.0,365.0,69156.55
13666,60,3,84.65,0.5524314358147039,0.6536068218483522,0.0251209956211108,2,3,1,6,Others,28.21666666666667,228,0.013157894736842105,4.802631578947368,135.5142543859649
13667,149,1,305.02,0.7589306291772298,0.3440884996542982,0.2459091956672044,1,2,1,4,Others,305.02,1,1.0,365.0,111332.29999999999
13668,3,21,6363.59,0.0619958515787047,0.9804102327725284,0.9548283014519474,4,4,4,12,Champions,303.02809523809526,360,0.058333333333333334,21.291666666666668,6451.973194444446
13669,51,2,218.55,0.5044941230698318,0.5365291541829915,0.1710071445033417,2,3,1,6,Others,109.275,99,0.020202020202020204,7.373737373737375,805.7651515151516
13670,75,1,349.7,0.6218022585849274,0.3440884996542982,0.2975339940078359,2,2,2,6,Need Attention,349.7,1,1.0,365.0,127640.5
13672,301,2,186.39,0.9386955519705,0.5365291541829915,0.1352846277944226,1,3,1,5,Others,93.195,31,0.06451612903225806,23.548387096774192,2194.5919354838707
13673,19,2,396.92,0.2740262733348698,0.5365291541829915,0.339248674809864,3,3,2,8,Others,198.46,14,0.14285714285714285,52.14285714285714,10348.271428571428
13675,151,2,486.8200000000001,0.7616962433740493,0.5365291541829915,0.3982484443420143,1,3,2,6,Others,243.41000000000005,134,0.014925373134328358,5.447761194029851,1326.0395522388062
13678,152,1,232.6,0.7628485826227241,0.3440884996542982,0.1846047476377045,1,2,1,4,Others,232.6,1,1.0,365.0,84899.0
13680,1,4,3722.42,0.0216639778750864,0.7430283475455174,0.903203503111316,4,3,4,11,Loyal,930.605,338,0.011834319526627219,4.319526627218935,4019.7730769230775
13681,18,4,827.83,0.2595067988015672,0.7430283475455174,0.5651071675501268,3,3,3,9,Loyal,206.9575,138,0.028985507246376812,10.579710144927537,2189.550362318841
13682,187,1,59.5,0.811938234616271,0.3440884996542982,0.0122147960359529,1,2,1,4,Others,59.5,1,1.0,365.0,21717.5
13684,286,1,67.23,0.927402627333487,0.3440884996542982,0.0152108780825074,1,2,1,4,Others,67.23,1,1.0,365.0,24538.95
13685,3,7,3119.44,0.0619958515787047,0.8713989398478912,0.8783129753399401,4,4,4,12,Champions,445.63428571428574,58,0.1206896551724138,44.05172413793104,19630.958620689657
13686,183,1,72.0,0.8041023277252823,0.3440884996542982,0.0170546208803871,1,2,1,4,Others,72.0,1,1.0,365.0,26280.0
