CustomerID,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,R_quartile,F_quartile,M_quartile,RFM_Score,Segment
13258,12,3,698.58,0.19612814012445265,0.6536068218483522,0.5130214335100254,4,3,3,10,Loyal
13261,269,2,944.1,0.9098870707536298,0.5365291541829915,0.6003687485595759,1,3,3,7,Loyal
13265,53,5,2107.66,0.5183221940539294,0.7988015671813782,0.806407006222632,2,4,4,10,Loyal
13268,18,11,3214.69,0.2595067988015672,0.9340861949758009,0.8826918644849043,3,4,4,11,Loyal
13280,122,3,814.86,0.7218253053699009,0.6536068218483522,0.5607282784051625,2,3,3,8,Loyal
13282,18,3,1132.14,0.2595067988015672,0.6536068218483522,0.6540677575478221,3,3,3,9,Loyal
13285,23,4,2709.12,0.31481908273795806,0.7430283475455174,0.8538833832680341,3,3,4,10,Loyal
13294,190,2,873.74,0.8160866559115003,0.5365291541829915,0.5793961742336944,1,3,3,7,Loyal
13297,8,4,2089.85,0.13436275639548284,0.7430283475455174,0.8029499884766075,4,3,4,11,Loyal
13308,23,3,1385.51,0.31481908273795806,0.6536068218483522,0.7047706844895137,3,3,3,9,Loyal
13309,7,5,1456.79,0.11684719981562572,0.7988015671813782,0.7176768840746716,4,4,3,11,Loyal
13310,28,3,1132.03,0.357686102788661,0.6536068218483522,0.6536068218483522,3,3,3,9,Loyal
13313,22,5,1555.32,0.3012214796035953,0.7988015671813782,0.7335791657063839,3,4,3,10,Loyal
13314,2,3,775.94,0.041484212952293154,0.6536068218483522,0.5443650610739802,4,3,3,10,Loyal
13316,37,4,5977.7300000000005,0.430283475455174,0.7430283475455174,0.951601751555658,3,3,4,10,Loyal
13317,66,6,2273.68,0.5823922562802489,0.8384420373357917,0.8204655450564646,2,4,4,10,Loyal
13320,78,4,1548.7,0.6319428439732657,0.7430283475455174,0.7326572943074441,2,3,3,8,Loyal
13323,3,5,787.85,0.06199585157870477,0.7988015671813782,0.5508181608665591,4,4,3,11,Loyal
13324,36,10,7121.95,0.42406084351233003,0.9221018667895828,0.9628946761926711,3,4,4,11,Loyal
13327,39,8,3627.77,0.44249827149112697,0.8939847891219175,0.8979027425674119,3,4,4,11,Loyal
13329,32,2,789.0,0.39893984789121917,0.5365291541829915,0.551509564415764,3,3,3,9,Loyal
13330,93,3,1140.93,0.6722747176768841,0.6536068218483522,0.6563724360451717,2,3,3,8,Loyal
13334,82,3,3536.82,0.6464623185065683,0.6536068218483522,0.8942152569716525,2,3,4,9,Loyal
13340,45,7,10736.48,0.4763770454021664,0.8713989398478912,0.9785664899746486,3,4,4,11,Loyal
13344,68,3,2543.72,0.5890758239225629,0.6536068218483522,0.8407467158331413,2,3,4,9,Loyal
13350,16,2,979.12,0.23138972113390183,0.5365291541829915,0.6095874625489744,4,3,3,10,Loyal
13362,9,4,3090.74,0.14980410232772529,0.7430283475455174,0.8757778289928555,4,3,4,11,Loyal
13363,18,2,992.5,0.2595067988015672,0.5365291541829915,0.6141968195436737,3,3,3,9,Loyal
13365,34,2,2225.37,0.412076515326112,0.5365291541829915,0.8151647845125605,3,3,4,10,Loyal
13373,61,3,3312.25,0.5584235999078129,0.6536068218483522,0.8856879465314589,2,3,4,9,Loyal
13376,99,3,1019.76,0.684950449412307,0.6536068218483522,0.6215717907351924,2,3,3,8,Loyal
13381,32,6,3639.31,0.39893984789121917,0.8384420373357917,0.8988246139663517,3,4,4,11,Loyal
13384,31,7,4151.93,0.39064300530076057,0.8713989398478912,0.9188753168932934,3,4,4,11,Loyal
13388,131,2,677.1,0.7356533763539986,0.5365291541829915,0.5021894445724822,2,3,3,8,Loyal
13389,11,3,797.96,0.1836828762387647,0.6536068218483522,0.5535837750633786,4,3,3,10,Loyal
13396,29,2,1360.99,0.37059230237381885,0.5365291541829915,0.7010831988937544,3,3,3,9,Loyal
13397,73,5,1544.13,0.6100483982484444,0.7988015671813782,0.7317354229085042,2,4,3,9,Loyal
13410,24,5,1003.06,0.32634247522470616,0.7988015671813782,0.6165014980410233,3,4,3,10,Loyal
13414,134,3,1390.5,0.7409541368979028,0.6536068218483522,0.7068448951371283,2,3,3,8,Loyal
13416,44,2,712.5,0.46923254206038256,0.5365291541829915,0.5208573404010141,3,3,3,9,Loyal
13421,40,2,1851.08,0.4498732426826458,0.5365291541829915,0.7764461857570869,3,3,4,10,Loyal
13425,108,3,1624.21,0.7001613274948145,0.6536068218483522,0.7444111546439272,2,3,3,8,Loyal
13429,11,4,1006.8,0.1836828762387647,0.7430283475455174,0.6171929015902282,4,3,3,10,Loyal
13430,19,2,679.45,0.2740262733348698,0.5365291541829915,0.5033417838211569,3,3,3,9,Loyal
13431,67,2,1269.1,0.5863102097257432,0.5365291541829915,0.6817238995160175,2,3,3,8,Loyal
13447,23,3,1129.14,0.31481908273795806,0.6536068218483522,0.6529154182991472,3,3,3,9,Loyal
13450,27,6,2043.72,0.3521548743950219,0.8384420373357917,0.7971882922332335,3,4,4,11,Loyal
13451,26,5,2976.15,0.3482369209495275,0.7988015671813782,0.8702466005992164,3,4,4,11,Loyal
13455,25,2,1058.34,0.3376353998617193,0.5365291541829915,0.6335561189214105,3,3,3,9,Loyal
13456,18,6,1766.72,0.2595067988015672,0.8384420373357917,0.7628485826227241,3,4,4,11,Loyal
13461,39,3,1445.0,0.44249827149112697,0.6536068218483522,0.7158331412767919,3,3,3,9,Loyal
13467,11,2,1083.71,0.1836828762387647,0.5365291541829915,0.6418529615118691,4,3,3,10,Loyal
13471,1,4,2531.58,0.021663977875086424,0.7430283475455174,0.8400553122839364,4,3,4,11,Loyal
13475,191,4,1431.78,0.8174694630099101,0.7430283475455174,0.7139893984789122,1,3,3,7,Loyal
13476,179,2,1238.47,0.8006453099792579,0.5365291541829915,0.6741184604747638,1,3,3,7,Loyal
13477,38,6,1454.58,0.4358147038488131,0.8384420373357917,0.7174464162249367,3,4,3,10,Loyal
13481,46,5,1804.56,0.4823692094952754,0.7988015671813782,0.769993085964508,3,4,4,11,Loyal
13486,78,3,1122.41,0.6319428439732657,0.6536068218483522,0.6513021433510026,2,3,3,8,Loyal
13491,52,10,1215.82,0.5120995621110855,0.9221018667895828,0.6699700391795345,2,4,3,9,Loyal
13492,136,3,1269.84,0.7430283475455174,0.6536068218483522,0.6819543673657524,2,3,3,8,Loyal
13499,18,5,1159.11,0.2595067988015672,0.7988015671813782,0.6595989859414612,3,4,3,10,Loyal
13500,23,3,1166.77,0.31481908273795806,0.6536068218483522,0.6614427287393408,3,3,3,9,Loyal
13505,73,4,4393.63,0.6100483982484444,0.7430283475455174,0.9244065452869324,2,3,4,9,Loyal
13507,3,4,2479.16,0.06199585157870477,0.7430283475455174,0.8361373588384421,4,3,4,11,Loyal
13509,9,7,979.72,0.14980410232772529,0.8713989398478912,0.6100483982484444,4,4,3,11,Loyal
13510,1,4,1791.56,0.021663977875086424,0.7430283475455174,0.7672274717676885,4,3,4,11,Loyal
13515,73,4,891.12,0.6100483982484444,0.7430283475455174,0.5846969347775985,2,3,3,8,Loyal
13516,21,3,1389.41,0.2867020050702927,0.6536068218483522,0.7066144272873934,3,3,3,9,Loyal
13517,60,3,2128.42,0.5524314358147039,0.6536068218483522,0.8084812168702467,2,3,4,9,Loyal
13520,59,6,3624.35,0.545056464623185,0.8384420373357917,0.8976722747176769,2,4,4,10,Loyal
13521,1,3,1093.65,0.021663977875086424,0.6536068218483522,0.6430053007605439,4,3,3,10,Loyal
13523,33,5,3964.88,0.4086194975800876,0.7988015671813782,0.9117308135515095,3,4,4,11,Loyal
13524,41,5,680.1800000000001,0.45425213182761004,0.7988015671813782,0.5040331873703618,3,4,3,10,Loyal
13527,34,7,2287.51,0.412076515326112,0.8713989398478912,0.8213874164554045,3,4,4,11,Loyal
13538,43,7,1280.85,0.46347084581700854,0.8713989398478912,0.6835676423138972,3,4,3,10,Loyal
13548,96,2,682.41,0.6808020281170777,0.5365291541829915,0.5047245909195667,2,3,3,8,Loyal
13549,26,7,918.2,0.3482369209495275,0.8713989398478912,0.5929937773680571,3,4,3,10,Loyal
13552,66,12,3740.07,0.5823922562802489,0.9444572482138741,0.9045863102097258,2,4,4,10,Loyal
13555,74,4,4149.28,0.6165014980410233,0.7430283475455174,0.9186448490435585,2,3,4,9,Loyal
13562,82,3,1799.33,0.6464623185065683,0.6536068218483522,0.7690712145655682,2,3,4,9,Loyal
13563,84,2,777.53,0.648536529154183,0.5365291541829915,0.54528693247292,2,3,3,8,Loyal
13564,144,3,1749.02,0.7529384650841208,0.6536068218483522,0.7610048398248445,1,3,4,8,Loyal
13566,41,2,874.71,0.45425213182761004,0.5365291541829915,0.5798571099331643,3,3,3,9,Loyal
13575,23,5,732.0699999999999,0.31481908273795806,0.7988015671813782,0.5286932472920027,3,4,3,10,Loyal
13577,25,4,1687.6,0.3376353998617193,0.7430283475455174,0.7517861258354459,3,3,4,10,Loyal
13591,65,3,1117.13,0.5768610278866099,0.6536068218483522,0.6487669970039179,2,3,3,8,Loyal
13593,108,5,2037.08,0.7001613274948145,0.7988015671813782,0.7964968886840286,2,4,4,10,Loyal
13596,6,2,697.04,0.10716755012675731,0.5365291541829915,0.5118690942613505,4,3,3,10,Loyal
13601,45,2,693.32,0.4763770454021664,0.5365291541829915,0.5097948836137359,3,3,3,9,Loyal
13610,12,7,1131.88,0.19612814012445265,0.8713989398478912,0.6533763539986172,4,4,3,11,Loyal
13611,89,3,1171.8,0.6639778750864255,0.6536068218483522,0.6621341322885458,2,3,3,8,Loyal
13614,24,4,1610.46,0.32634247522470616,0.7430283475455174,0.7418760082968426,3,3,3,9,Loyal
13623,31,5,747.78,0.39064300530076057,0.7988015671813782,0.5346854113851118,3,4,3,10,Loyal
13627,59,5,1638.47,0.545056464623185,0.7988015671813782,0.7464853652915419,2,4,3,9,Loyal
13629,23,11,7792.36,0.31481908273795806,0.9340861949758009,0.9665821617884305,3,4,4,11,Loyal
13631,100,11,3070.42,0.6867941922101867,0.9340861949758009,0.8746254897441806,2,4,4,10,Loyal
13632,25,5,2121.27,0.3376353998617193,0.7988015671813782,0.8073288776215718,3,4,4,11,Loyal
13634,33,5,1575.16,0.4086194975800876,0.7988015671813782,0.7363447799032035,3,4,3,10,Loyal
13636,37,5,949.12,0.430283475455174,0.7988015671813782,0.6022124913574556,3,4,3,10,Loyal
13637,52,3,810.5,0.5120995621110855,0.6536068218483522,0.5581931320580779,2,3,3,8,Loyal
13644,16,4,2624.26,0.23138972113390183,0.7430283475455174,0.847891219174925,4,3,4,11,Loyal
13647,10,4,1678.12,0.1666282553583775,0.7430283475455174,0.751325190135976,4,3,4,11,Loyal
13652,46,3,1095.08,0.4823692094952754,0.6536068218483522,0.6436967043097488,3,3,3,9,Loyal
13654,43,6,2707.33,0.46347084581700854,0.8384420373357917,0.8536529154182991,3,4,4,11,Loyal
13655,114,2,932.97,0.7105323807328877,0.5365291541829915,0.5973726665130215,2,3,3,8,Loyal
13659,206,2,1573.2,0.8354459552892372,0.5365291541829915,0.7361143120534686,1,3,3,7,Loyal
13662,86,3,897.76,0.6552200967964968,0.6536068218483522,0.5865406775754782,2,3,3,8,Loyal
13680,1,4,3722.42,0.021663977875086424,0.7430283475455174,0.9032035031113159,4,3,4,11,Loyal
13681,18,4,827.83,0.2595067988015672,0.7430283475455174,0.5651071675501268,3,3,3,9,Loyal
13692,25,3,1488.32,0.3376353998617193,0.6536068218483522,0.7229776446185757,3,3,3,9,Loyal
13695,31,15,2504.13,0.39064300530076057,0.9624337404932012,0.8379811016363218,3,4,4,11,Loyal
13700,26,10,2265.12,0.3482369209495275,0.9221018667895828,0.8197741415072597,3,4,4,11,Loyal
13705,8,3,711.86,0.13436275639548284,0.6536068218483522,0.5199354690020742,4,3,3,10,Loyal
13707,267,2,806.41,0.9075823922562802,0.5365291541829915,0.5568103249596681,1,3,3,7,Loyal
13715,281,5,1079.34,0.9218713989398479,0.7988015671813782,0.6402396865637243,1,4,3,8,Loyal
13717,32,6,1445.01,0.39893984789121917,0.8384420373357917,0.7160636091265269,3,4,3,10,Loyal
13719,15,5,1041.68,0.2171007144503342,0.7988015671813782,0.6280248905277713,4,4,3,11,Loyal
13720,117,4,799.9,0.7160636091265269,0.7430283475455174,0.5545056464623185,2,3,3,8,Loyal
13722,132,3,2375.41,0.7363447799032035,0.6536068218483522,0.8289928554966582,2,3,4,9,Loyal
13725,50,8,1980.56,0.4975800875777829,0.8939847891219175,0.7900437888914497,3,4,4,11,Loyal
13726,39,2,1079.66,0.44249827149112697,0.5365291541829915,0.6409310901129293,3,3,3,9,Loyal
13728,37,6,1016.14,0.430283475455174,0.8384420373357917,0.6204194514865177,3,4,3,10,Loyal
13730,136,2,752.6,0.7430283475455174,0.5365291541829915,0.5365291541829915,2,3,3,8,Loyal
13735,25,4,2885.24,0.3376353998617193,0.7430283475455174,0.8660981793039871,3,3,4,10,Loyal
13736,5,2,731.9,0.10209725743258816,0.5365291541829915,0.5284627794422678,4,3,3,10,Loyal
13743,3,7,1341.6,0.06199585157870477,0.8713989398478912,0.69716524544826,4,4,3,11,Loyal
13744,95,2,1156.36,0.6768840746715833,0.5365291541829915,0.6589075823922563,2,3,3,8,Loyal
13748,96,5,948.25,0.6808020281170777,0.7988015671813782,0.6015210878082508,2,4,3,9,Loyal
13750,54,5,1647.26,0.5229315510486288,0.7988015671813782,0.7471767688407467,2,4,3,9,Loyal
13752,124,6,1186.28,0.7241299838672505,0.8384420373357917,0.6637474072366905,2,4,3,9,Loyal
13761,50,2,1070.65,0.4975800875777829,0.5365291541829915,0.6379350080663747,3,3,3,9,Loyal
13764,71,3,1521.76,0.599446877160636,0.6536068218483522,0.72781746946301,2,3,3,8,Loyal
13771,64,4,2634.45,0.5708688637935008,0.7430283475455174,0.8490435584235999,2,3,4,9,Loyal
13772,34,3,1132.13,0.412076515326112,0.6536068218483522,0.6538372896980871,3,3,3,9,Loyal
13782,13,6,912.0,0.20027656141968195,0.8384420373357917,0.5902281631712376,4,4,3,11,Loyal
13791,128,2,1516.0,0.7305830836598295,0.5365291541829915,0.7268955980640701,2,3,3,8,Loyal
13799,117,2,688.86,0.7160636091265269,0.5365291541829915,0.5072597372666513,2,3,3,8,Loyal
13802,139,3,4599.42,0.7476377045402166,0.6536068218483522,0.9292463701313667,2,3,4,9,Loyal
13804,31,7,2635.79,0.39064300530076057,0.8713989398478912,0.8492740262733348,3,4,4,11,Loyal
13805,52,2,924.6,0.5120995621110855,0.5365291541829915,0.5955289237151418,2,3,3,8,Loyal
13810,29,3,1499.01,0.37059230237381885,0.6536068218483522,0.7245909195667204,3,3,3,9,Loyal
13811,184,3,814.5,0.805946070523162,0.6536068218483522,0.5602673427056926,1,3,3,7,Loyal
13813,40,4,1366.86,0.4498732426826458,0.7430283475455174,0.7015441345932243,3,3,3,9,Loyal
13814,92,2,1579.12,0.6699700391795345,0.5365291541829915,0.7370361834524084,2,3,3,8,Loyal
13815,22,4,4027.36,0.3012214796035953,0.7430283475455174,0.914957363447799,3,3,4,10,Loyal
13819,302,3,1140.35,0.9400783590689099,0.6536068218483522,0.6561419681954367,1,3,3,7,Loyal
13823,19,2,957.66,0.2740262733348698,0.5365291541829915,0.6042867020050703,3,3,3,9,Loyal
13824,33,5,1698.94,0.4086194975800876,0.7988015671813782,0.7543212721825305,3,4,4,11,Loyal
13835,25,4,834.57,0.3376353998617193,0.7430283475455174,0.5662595067988015,3,3,3,9,Loyal
13838,6,4,691.73,0.10716755012675731,0.7430283475455174,0.5088730122147961,4,3,3,10,Loyal
13842,59,9,3385.62,0.545056464623185,0.9096566029038949,0.8884535607282784,2,4,4,10,Loyal
13846,25,3,865.0600000000001,0.3376353998617193,0.6536068218483522,0.5761696243374049,3,3,3,9,Loyal
13848,92,3,1255.0,0.6699700391795345,0.6536068218483522,0.6775754782207882,2,3,3,8,Loyal
13849,52,2,1537.95,0.5120995621110855,0.5365291541829915,0.7305830836598295,2,3,3,8,Loyal
13851,96,3,2651.46,0.6808020281170777,0.6536068218483522,0.8506568333717447,2,3,4,9,Loyal
13860,1,5,1245.9,0.021663977875086424,0.7988015671813782,0.6757317354229085,4,4,3,11,Loyal
13862,18,8,2209.36,0.2595067988015672,0.8939847891219175,0.8140124452638857,3,4,4,11,Loyal
13867,31,3,1015.29,0.39064300530076057,0.6536068218483522,0.6201889836367827,3,3,3,9,Loyal
13868,7,2,3192.54,0.11684719981562572,0.5365291541829915,0.8817699930859645,4,3,4,11,Loyal
13869,123,4,3104.95,0.7232081124683106,0.7430283475455174,0.8776215717907352,2,3,4,9,Loyal
13871,23,13,6403.25,0.31481908273795806,0.951371283705923,0.9552892371514173,3,4,4,11,Loyal
13875,54,5,1786.79,0.5229315510486288,0.7988015671813782,0.7660751325190136,2,4,4,10,Loyal
13880,21,13,3219.77,0.2867020050702927,0.951371283705923,0.8829223323346393,3,4,4,11,Loyal
13882,3,5,1191.13,0.06199585157870477,0.7988015671813782,0.6646692786356303,4,4,3,11,Loyal
13884,7,5,787.6,0.11684719981562572,0.7988015671813782,0.5505876930168242,4,4,3,11,Loyal
13895,28,4,2593.07,0.357686102788661,0.7430283475455174,0.8437427978796957,3,3,4,10,Loyal
13900,183,3,740.95,0.8041023277252823,0.6536068218483522,0.5316893293385573,1,3,3,7,Loyal
13901,72,5,2867.2,0.606360912652685,0.7988015671813782,0.8642544365061074,2,4,4,10,Loyal
13908,80,4,2369.55,0.6395482830145195,0.7430283475455174,0.8283014519474533,2,3,4,9,Loyal
13911,57,9,2580.91,0.5339940078359069,0.9096566029038949,0.8430513943304909,2,4,4,10,Loyal
13918,50,2,1212.84,0.4975800875777829,0.5365291541829915,0.6690481677805946,3,3,3,9,Loyal
13925,93,4,678.25,0.6722747176768841,0.7430283475455174,0.5026503802719521,2,3,3,8,Loyal
13929,169,2,842.65,0.7847430283475455,0.5365291541829915,0.5692555888453561,1,3,3,7,Loyal
13931,96,2,1237.53,0.6808020281170777,0.5365291541829915,0.6736575247752938,2,3,3,8,Loyal
13940,17,4,839.14,0.24590919566720443,0.7430283475455174,0.5681032495966812,4,3,3,10,Loyal
13941,22,5,5112.96,0.3012214796035953,0.7988015671813782,0.9391564876699701,3,4,4,11,Loyal
13950,11,4,745.06,0.1836828762387647,0.7430283475455174,0.533533072136437,4,3,3,10,Loyal
13952,218,2,3251.071,0.8513482369209495,0.5365291541829915,0.8840746715833141,1,3,4,8,Loyal
13956,5,5,1026.42,0.10209725743258816,0.7988015671813782,0.6234155335330721,4,4,3,11,Loyal
13971,19,8,2758.26,0.2740262733348698,0.8939847891219175,0.8568794653145886,3,4,4,11,Loyal
13975,31,6,2526.28,0.39064300530076057,0.8384420373357917,0.8393639087347315,3,4,4,11,Loyal
13982,39,4,1871.81,0.44249827149112697,0.7430283475455174,0.7794422678036413,3,3,4,10,Loyal
13983,30,12,2603.43,0.3800414842129523,0.9444572482138741,0.8446646692786356,3,4,4,11,Loyal
13984,27,5,920.51,0.3521548743950219,0.7988015671813782,0.593915648766997,3,4,3,10,Loyal
13988,20,6,4147.96,0.28024890527771373,0.8384420373357917,0.9184143811938235,3,4,4,11,Loyal
13989,66,2,1266.08,0.5823922562802489,0.5365291541829915,0.6801106245678727,2,3,3,8,Loyal
13991,12,6,855.97,0.19612814012445265,0.8384420373357917,0.5738649458400553,4,4,3,11,Loyal
13993,43,9,3466.36,0.46347084581700854,0.9096566029038949,0.8921410463240378,3,4,4,11,Loyal
13995,15,5,1393.69,0.2171007144503342,0.7988015671813782,0.7077667665360682,4,4,3,11,Loyal
14001,46,3,2043.08,0.4823692094952754,0.6536068218483522,0.7969578243834985,3,3,4,10,Loyal
14004,43,7,4582.64,0.46347084581700854,0.8713989398478912,0.9287854344318968,3,4,4,11,Loyal
14006,116,3,962.19,0.7135284627794423,0.6536068218483522,0.6052085734040101,2,3,3,8,Loyal
14009,198,2,695.61,0.8257663056003688,0.5365291541829915,0.5111776907121457,1,3,3,7,Loyal
14016,162,4,4341.21,0.7769071214565568,0.7430283475455174,0.9237151417377276,1,3,4,8,Loyal
14019,47,3,1421.61,0.4869785664899747,0.6536068218483522,0.7121456556810325,3,3,3,9,Loyal
14030,18,8,2360.09,0.2595067988015672,0.8939847891219175,0.8273795805485135,3,4,4,11,Loyal
14035,29,5,1428.02,0.37059230237381885,0.7988015671813782,0.7132979949297074,3,4,3,10,Loyal
14038,78,3,1560.38,0.6319428439732657,0.6536068218483522,0.7340401014058539,2,3,3,8,Loyal
14040,41,12,3614.92,0.45425213182761004,0.9444572482138741,0.8972113390182069,3,4,4,11,Loyal
14045,109,4,1659.75,0.7024660059921641,0.7430283475455174,0.7487900437888915,2,3,3,8,Loyal
14047,9,5,1308.61,0.14980410232772529,0.7988015671813782,0.6893293385572713,4,4,3,11,Loyal
14049,17,4,5681.72,0.24590919566720443,0.7430283475455174,0.9479142659598986,4,3,4,11,Loyal
14050,32,2,746.36,0.39893984789121917,0.5365291541829915,0.5339940078359069,3,3,3,9,Loyal
14057,24,17,6217.96,0.32634247522470616,0.9691173081355151,0.9536759622032727,3,4,4,11,Loyal
14064,29,5,1353.74,0.37059230237381885,0.7988015671813782,0.6999308596450795,3,4,3,10,Loyal
14071,4,8,1438.82,0.08757778289928556,0.8939847891219175,0.714911269877852,4,4,3,11,Loyal
14075,5,3,942.26,0.10209725743258816,0.6536068218483522,0.599907812860106,4,3,3,10,Loyal
14078,102,6,1049.37,0.6886379350080664,0.8384420373357917,0.630790504724591,2,4,3,9,Loyal
14081,302,2,934.52,0.9400783590689099,0.5365291541829915,0.5980640700622263,1,3,3,7,Loyal
14083,4,9,1018.43,0.08757778289928556,0.9096566029038949,0.6208803871859876,4,4,3,11,Loyal
14101,74,6,5976.79,0.6165014980410233,0.8384420373357917,0.951371283705923,2,4,4,10,Loyal
14102,5,5,1360.28,0.10209725743258816,0.7988015671813782,0.7008527310440194,4,4,3,11,Loyal
14107,52,7,2703.23,0.5120995621110855,0.8713989398478912,0.8534224475685642,2,4,4,10,Loyal
14111,14,4,692.85,0.20396404701544135,0.7430283475455174,0.5095644157640009,4,3,3,10,Loyal
14112,23,7,2915.15,0.31481908273795806,0.8713989398478912,0.8672505185526619,3,4,4,11,Loyal
14113,4,4,1840.42,0.08757778289928556,0.7430283475455174,0.7743719751094722,4,3,4,11,Loyal
14116,20,5,1382.74,0.28024890527771373,0.7988015671813782,0.7036183452408389,3,4,3,10,Loyal
14121,4,4,2780.15,0.08757778289928556,0.7430283475455174,0.8582622724129984,4,3,4,11,Loyal
14125,11,3,2740.43,0.1836828762387647,0.6536068218483522,0.8559575939156487,4,3,4,11,Loyal
14126,8,3,706.1300000000001,0.13436275639548284,0.6536068218483522,0.5169393869555197,4,3,3,10,Loyal
14127,123,3,709.71,0.7232081124683106,0.6536068218483522,0.5187831297533994,2,3,3,8,Loyal
14129,2,5,1123.86,0.041484212952293154,0.7988015671813782,0.6517630790504725,4,4,3,11,Loyal
14138,2,2,982.38,0.041484212952293154,0.5365291541829915,0.611661673196589,4,3,3,10,Loyal
14140,4,2,935.05,0.08757778289928556,0.5365291541829915,0.5985250057616962,4,3,3,10,Loyal
14141,3,4,915.13,0.06199585157870477,0.7430283475455174,0.5918414381193824,4,3,3,10,Loyal
14145,47,4,3742.2,0.4869785664899747,0.7430283475455174,0.9048167780594607,3,3,4,10,Loyal
14154,239,2,1345.62,0.872320811246831,0.5365291541829915,0.6983175846969347,1,3,3,7,Loyal
14159,20,11,4693.01,0.28024890527771373,0.9340861949758009,0.9310901129292464,3,4,4,11,Loyal
14161,216,3,1110.52,0.8469693477759852,0.6536068218483522,0.6473841899055082,1,3,3,7,Loyal
14163,87,4,2445.91,0.6582161788430514,0.7430283475455174,0.8333717446416224,2,3,4,9,Loyal
14164,71,2,1631.77,0.599446877160636,0.5365291541829915,0.7457939617423369,2,3,3,8,Loyal
14175,60,3,3222.3,0.5524314358147039,0.6536068218483522,0.8831528001843743,2,3,4,9,Loyal
14178,9,7,1620.93,0.14980410232772529,0.8713989398478912,0.7434892832449873,4,4,3,11,Loyal
14179,41,2,719.78,0.45425213182761004,0.5365291541829915,0.5238534224475686,3,3,3,9,Loyal
14188,31,6,2054.36,0.39064300530076057,0.8384420373357917,0.7992625028808481,3,4,4,11,Loyal
14193,68,2,853.39,0.5890758239225629,0.5365291541829915,0.5724821387416456,2,3,3,8,Loyal
14195,202,2,1012.0,0.8308365982945379,0.5365291541829915,0.6192671122378428,1,3,3,7,Loyal
14198,18,4,701.4,0.2595067988015672,0.7430283475455174,0.5144042406084351,3,3,3,9,Loyal
14201,60,7,747.44,0.5524314358147039,0.8713989398478912,0.5344549435353768,2,4,3,9,Loyal
14210,106,6,1905.84,0.6941691634017054,0.8384420373357917,0.7831297533994008,2,4,4,10,Loyal
14211,53,9,2241.1,0.5183221940539294,0.9096566029038949,0.8176999308596451,2,4,4,10,Loyal
14214,31,5,1004.38,0.39064300530076057,0.7988015671813782,0.6167319658907583,3,4,3,10,Loyal
14216,3,4,1839.3,0.06199585157870477,0.7430283475455174,0.7741415072597373,4,3,4,11,Loyal
14221,42,9,3432.8,0.45655681032495965,0.9096566029038949,0.8900668356764231,3,4,4,11,Loyal
14223,92,3,991.13,0.6699700391795345,0.6536068218483522,0.6139663516939387,2,3,3,8,Loyal
14224,110,4,1050.12,0.7038488130905739,0.7430283475455174,0.6312514404240609,2,3,3,8,Loyal
14226,29,5,2232.19,0.37059230237381885,0.7988015671813782,0.8160866559115003,3,4,4,11,Loyal
14227,26,10,3350.96,0.3482369209495275,0.9221018667895828,0.8877621571790735,3,4,4,11,Loyal
14229,52,3,1547.2,0.5120995621110855,0.6536068218483522,0.7324268264577092,2,3,3,8,Loyal
14231,184,3,925.71,0.805946070523162,0.6536068218483522,0.5962203272643466,1,3,3,7,Loyal
14232,43,5,2048.07,0.46347084581700854,0.7988015671813782,0.7983406314819083,3,4,4,11,Loyal
14233,49,4,1462.72,0.4897441806867942,0.7430283475455174,0.7188292233233464,3,3,3,9,Loyal
14234,22,4,775.46,0.3012214796035953,0.7430283475455174,0.5439041253745103,3,3,3,9,Loyal
14235,75,5,3144.86,0.6218022585849274,0.7988015671813782,0.879004378889145,2,4,4,10,Loyal
14239,43,11,2380.85,0.46347084581700854,0.9340861949758009,0.8294537911961282,3,4,4,11,Loyal
14240,30,2,890.34,0.3800414842129523,0.5365291541829915,0.5842359990781286,3,3,3,9,Loyal
14245,220,2,1693.45,0.854574786817239,0.5365291541829915,0.7536298686333257,1,3,4,8,Loyal
14246,111,3,1474.06,0.7045402166397787,0.6536068218483522,0.7199815625720212,2,3,3,8,Loyal
14250,7,3,1904.05,0.11684719981562572,0.6536068218483522,0.7826688176999309,4,3,4,11,Loyal
14256,260,2,969.06,0.8953675962203272,0.5365291541829915,0.606360912652685,1,3,3,7,Loyal
14257,64,5,3099.7200000000003,0.5708688637935008,0.7988015671813782,0.8766997003917953,2,4,4,10,Loyal
14261,51,2,1163.45,0.5044941230698318,0.5365291541829915,0.6609817930398709,2,3,3,8,Loyal
14267,163,3,1516.24,0.7785203964047015,0.6536068218483522,0.727126065913805,1,3,3,7,Loyal
14276,99,3,1119.74,0.684950449412307,0.6536068218483522,0.6499193362525928,2,3,3,8,Loyal
14277,15,3,4216.2,0.2171007144503342,0.6536068218483522,0.921179995390643,4,3,4,11,Loyal
14285,21,4,1910.01,0.2867020050702927,0.7430283475455174,0.7838211569486057,3,3,4,10,Loyal
14286,24,3,4628.75,0.32634247522470616,0.6536068218483522,0.9297073058308366,3,3,4,10,Loyal
14289,9,6,911.26,0.14980410232772529,0.8384420373357917,0.5897672274717677,4,4,3,11,Loyal
14293,3,4,1046.56,0.06199585157870477,0.7430283475455174,0.6296381654759161,4,3,3,10,Loyal
